1.818458e+01
1.634755e+01
1.466638e+01
1.312974e+01
1.172853e+01
1.045238e+01
9.292622e+00
8.240542e+00
7.288030e+00
6.427441e+00
5.651617e+00
4.953628e+00
4.327157e+00
3.766187e+00
3.265237e+00
2.818936e+00
2.422499e+00
2.071326e+00
1.761201e+00
1.488098e+00
1.248253e+00
1.038228e+00
8.549784e-01
6.956695e-01
5.580069e-01
4.400885e-01
3.403118e-01
2.572825e-01
1.896286e-01
1.359381e-01
9.471079e-02
6.442236e-02
4.334541e-02
2.947248e-02
2.069506e-02
1.513808e-02
1.146675e-02
8.881052e-03
6.923016e-03
5.320579e-03
3.932646e-03
2.724821e-03
1.720673e-03
9.619974e-04
4.629983e-04
