1,0.999555137,0.998102052,0.995428446,0.991264118,0.985263566,0.976980915,0.965840159,0.951094225,0.931759181,0.906538877,0.873633201,0.830441594,0.772969299,0.694947166,0.999347944,0.998821117,0.997277372,0.994505348,0.990237554,0.984134568,0.975762512,0.964567891,0.949844532,0.930681372,0.905910824,0.87395687,0.832603769,0.778484891,0.706213003,0.998602103,0.997745948,0.9957303,0.992281167,0.987039801,0.979533146,0.969131822,0.954996261,0.936004505,0.910646755,0.876911318,0.832071156,0.772463688,0.693292894,0.589009639,-0.489267473,-0.493891778,-0.498962845,-0.504504356,-0.510529913,-0.517031068,-0.523974906,-0.531283421,-0.538817756,-0.546360345,-0.553565695,-0.559934541,-0.564713902,-0.56675192,-0.564168493,0.999894072,0.999398141,0.99787367,0.995101254,0.990801959,0.984620593,0.976102786,0.964670738,0.949594707,0.929952123,0.904602498,0.872085458,0.830483723,0.777084181,0.707820669,0.999232437,0.998651043,0.997031091,0.994153523,0.989741219,0.983443523,0.974815337,0.963296294,0.948187657,0.928619852,0.903540926,0.87163394,0.831206891,0.779875036,0.713953987,0.998705418,0.997861836,0.995854455,0.992404579,0.987145497,0.979590715,0.969087625,0.95475613,0.935402135,0.909385256,0.874458328,0.827477084,0.764080802,0.678454523,0.564017619,-0.489267472,-0.493891776,-0.498962843,-0.504504352,-0.510529913,-0.517031068,-0.523974908,-0.531283419,-0.538817755,-0.546360344,-0.553565694,-0.559934541,-0.564713903,-0.566751921,-0.564168492,0.095915375,0.112244181,0.12969267,0.148270562,0.167957482,0.188697613,0.21038199,0.232843763,0.255844095,0.279077114,0.302166182,0.324698875,0.346248871,0.366408797,0.384848187
0.999555137,1,0.999493534,0.997826527,0.994731484,0.989864633,0.982780436,0.972900601,0.959471759,0.941497934,0.917661247,0.886126456,0.844234842,0.787894561,0.71066726,0.998786496,0.999131479,0.998513399,0.996723379,0.993495904,0.988492371,0.981278133,0.971296061,0.957832105,0.939961383,0.916492858,0.885814294,0.845652855,0.792551339,0.720971117,0.998071622,0.998095422,0.997015337,0.994560029,0.990372731,0.983980861,0.974753232,0.961844321,0.944119679,0.920047097,0.887576219,0.843917942,0.785310935,0.706807812,0.602639967,-0.501952333,-0.506817422,-0.512133665,-0.51792535,-0.524206567,-0.530969198,-0.53818016,-0.545760621,-0.55356967,-0.561385981,-0.568857509,-0.575474673,-0.580468253,-0.582661032,-0.580131542,0.999451382,0.999845886,0.999268747,0.997503509,0.994273692,0.989225394,0.981903861,0.971727873,0.957959714,0.939662483,0.915671253,0.884488301,0.844139044,0.791823172,0.723336785,0.998673424,0.998964702,0.998271371,0.996376778,0.993005611,0.987807746,0.980336825,0.970028094,0.956173857,0.937889372,0.914097921,0.883446078,0.844187993,0.793860405,0.728659033,0.998199984,0.998242375,0.997178152,0.994731724,0.990538956,0.984114605,0.974805274,0.961726207,0.943672389,0.918982749,0.885372722,0.839635335,0.777305318,0.692399699,0.578085547,-0.501952332,-0.50681742,-0.512133663,-0.517925346,-0.524206567,-0.530969198,-0.538180162,-0.545760619,-0.553569669,-0.56138598,-0.568857509,-0.575474672,-0.580468254,-0.582661033,-0.580131542,0.096572938,0.112943707,0.130443382,0.149082549,0.16884152,0.189664963,0.21144395,0.234011134,0.257126373,0.280481573,0.303696607,0.326354419,0.348022752,0.368287095,0.386809259
0.998102052,0.999493534,1,0.999416644,0.99748018,0.993850185,0.988083247,0.979600625,0.967644441,0.951208353,0.928953822,0.899010932,0.858661764,0.803713721,0.727549805,0.997197011,0.998467482,0.998837584,0.998102129,0.99599892,0.992191604,0.986246303,0.977603768,0.965543449,0.949127781,0.92714267,0.897939297,0.859185813,0.807330221,0.736673872,0.996514787,0.997472701,0.997391363,0.996003349,0.992955291,0.987776588,0.979835855,0.968283147,0.951972786,0.929350901,0.898327894,0.85605017,0.79865174,0.721022542,0.617154881,-0.515809035,-0.520930067,-0.526506272,-0.532562535,-0.539113425,-0.546151181,-0.553642576,-0.561508001,-0.569604551,-0.577707195,-0.585457376,-0.592335179,-0.597555057,-0.599914178,-0.597449095,0.997997555,0.999338882,0.999774773,0.999092997,0.997020963,0.993207579,0.987199333,0.978413165,0.966104766,0.94932395,0.926881483,0.897241402,0.858369056,0.807371553,0.73989744,0.99708352,0.998300673,0.998595907,0.997756145,0.995509173,0.991506747,0.985302661,0.976329089,0.963870438,0.947027463,0.924698379,0.895491948,0.857605388,0.808491662,0.744218115,0.996673992,0.99765771,0.997601298,0.996233604,0.993194587,0.988001889,0.980003117,0.968310637,0.951710112,0.928520993,0.896421329,0.852139672,0.791100753,0.707141781,0.593155101,-0.515809034,-0.520930065,-0.52650627,-0.532562531,-0.539113426,-0.546151181,-0.553642577,-0.561507999,-0.56960455,-0.577707194,-0.585457376,-0.592335179,-0.597555058,-0.599914179,-0.597449094,0.096957526,0.113343621,0.130866494,0.149537659,0.169338235,0.190213562,0.212055026,0.234695151,0.257892966,0.281338712,0.304649386,0.327403896,0.349164543,0.369509978,0.388094304
0.995428446,0.997826527,0.999416644,1,0.999319344,0.997039623,0.992721808,0.985789084,0.975481478,0.960784661,0.940341264,0.912247981,0.873727481,0.820483464,0.745711033,0.994362878,0.996614869,0.998039211,0.998435852,0.997547554,0.995041987,0.990487983,0.983326156,0.972831334,0.958054977,0.937760883,0.91026386,0.873171638,0.822833603,0.753382537,0.99371533,0.995663917,0.996648113,0.996405927,0.994589113,0.990730924,0.984201808,0.974149422,0.959418651,0.938435265,0.909070335,0.868403718,0.81245888,0.735951094,0.632612038,-0.530918947,-0.536313065,-0.542166003,-0.548503231,-0.555339809,-0.562668367,-0.570455593,-0.578621203,-0.587020423,-0.595424676,-0.603469078,-0.610623573,-0.616086475,-0.618629475,-0.616247059,0.995319314,0.997666743,0.999185523,0.999669196,0.998850805,0.996383955,0.99181843,0.984571393,0.973893848,0.958823935,0.938148763,0.910293736,0.873161718,0.823761954,0.757585272,0.994245152,0.996443543,0.997792593,0.998084196,0.997050811,0.994347741,0.989530717,0.982030564,0.97112529,0.955902259,0.935234696,0.90769254,0.87141314,0.823760362,0.760664343,0.99391239,0.995895445,0.996915413,0.996707191,0.994916675,0.991066421,0.984507293,0.974351096,0.95937638,0.937884985,0.907518215,0.864938938,0.805456641,0.72271633,0.609310958,-0.530918946,-0.536313063,-0.542166001,-0.548503227,-0.555339809,-0.562668367,-0.570455595,-0.578621201,-0.587020422,-0.595424675,-0.603469077,-0.610623573,-0.616086476,-0.618629476,-0.616247058,0.097003668,0.113371725,0.130882596,0.149548783,0.169352335,0.190239478,0.212102234,0.234773454,0.258011929,0.281506942,0.304873422,0.327687028,0.349505316,0.369900556,0.388519245
0.991264118,0.994731484,0.99748018,0.999319344,1,0.999194965,0.996472436,0.991260605,0.982800615,0.970073495,0.951705904,0.925763639,0.889411025,0.838246367,0.765268373,0.990008495,0.993299824,0.995847577,0.997458574,0.997882534,0.996793346,0.993765006,0.988240552,0.979492748,0.966564542,0.948199368,0.922676732,0.887543401,0.839047131,0.77114413,0.989398037,0.992395686,0.994515376,0.995502373,0.995015651,0.992594631,0.987614165,0.979222152,0.966256535,0.9471248,0.919659339,0.88087206,0.826670298,0.751582274,0.649055622,-0.547348247,-0.553034646,-0.559183147,-0.565819811,-0.57296021,-0.580597441,-0.588698206,-0.597181712,-0.605901557,-0.614625919,-0.622984,-0.630436099,-0.636165012,-0.638917681,-0.636647258,0.991145169,0.994560417,0.997235823,0.998972558,0.999511425,0.998513065,0.995533147,0.989991733,0.98113774,0.968000005,0.949343392,0.923555038,0.888473565,0.841005517,0.776473822,0.989881447,0.993117969,0.995588875,0.997092714,0.997368522,0.996077208,0.992778687,0.986904682,0.97772887,0.964326948,0.945547797,0.919922046,0.885524619,0.839625152,0.778007664,0.989641462,0.99268401,0.994852492,0.995889786,0.995449966,0.99306301,0.988085875,0.979632813,0.966478257,0.946909213,0.918531799,0.877942881,0.820332038,0.739139422,0.626631725,-0.547348246,-0.553034644,-0.559183144,-0.565819807,-0.57296021,-0.580597441,-0.588698207,-0.59718171,-0.605901556,-0.614625918,-0.622984,-0.630436099,-0.636165013,-0.638917682,-0.636647257,0.096629748,0.112937776,0.130392193,0.149006525,0.168763889,0.189611631,0.211442803,0.234091131,0.257315907,0.280806357,0.304176382,0.326999444,0.348829294,0.369232494,0.387848145
0.985263566,0.989864633,0.993850185,0.997039623,0.999194965,1,0.999033731,0.995733325,0.989345334,0.978850767,0.962864675,0.939426216,0.905644471,0.857012844,0.786326968,0.983781433,0.988170462,0.991912732,0.994824024,0.99666343,0.997113771,0.995757289,0.992042762,0.985244333,0.974399944,0.958235558,0.934997781,0.902173314,0.855906814,0.789971361,0.983210901,0.987316565,0.990643688,0.992946968,0.993895141,0.993036648,0.989753984,0.983198731,0.972205316,0.955166097,0.929876558,0.893280399,0.841164127,0.767856676,0.666496762,-0.565121017,-0.571120843,-0.577585734,-0.584542364,-0.592006871,-0.599972937,-0.608407452,-0.617229396,-0.626291128,-0.635358122,-0.64405441,-0.651831611,-0.657858295,-0.660858302,-0.658745461,0.985127871,0.989674009,0.993582666,0.996664867,0.998671756,0.999273895,0.998036093,0.994384781,0.987570299,0.976615608,0.960265855,0.936871491,0.904206334,0.859070483,0.796609472,0.983638255,0.987969977,0.991632271,0.994432342,0.9961181,0.996358594,0.99472074,0.990640075,0.983388765,0.97203342,0.955400072,0.931980441,0.899785274,0.855985532,0.796210715,0.98351107,0.987674231,0.991065833,0.993439042,0.994458831,0.993665693,0.99042624,0.983861058,0.972744519,0.955352812,0.929259795,0.890997471,0.835632098,0.756386748,0.645173197,-0.565121017,-0.571120841,-0.577585731,-0.584542361,-0.592006871,-0.599972937,-0.608407453,-0.617229394,-0.626291128,-0.635358121,-0.64405441,-0.651831611,-0.657858296,-0.660858304,-0.658745461,0.095733397,0.111928348,0.129269967,0.147772837,0.167421272,0.188164014,0.209895601,0.232451304,0.25559184,0.27900751,0.302312528,0.325079528,0.34685972,0.367214883,0.385777066
0.976980915,0.982780436,0.988083247,0.992721808,0.996472436,0.999033731,1,0.998822491,0.994758856,0.986796439,0.973545103,0.953024171,0.922293608,0.876745862,0.808970121,0.975226943,0.98077084,0.985779038,0.990078767,0.993441414,0.995562072,0.996035089,0.994319262,0.989694702,0.981199255,0.967545921,0.946952738,0.916849485,0.873278798,0.809826798,0.974699486,0.979970905,0.984577685,0.988286553,0.990779067,0.991616207,0.990192165,0.985666663,0.976875266,0.962199824,0.939402321,0.905359769,0.855734806,0.78464586,0.684897044,-0.584206719,-0.590542678,-0.597346412,-0.604645259,-0.612456021,-0.620773164,-0.629564039,-0.63874784,-0.648176315,-0.657613106,-0.666678315,-0.674816542,-0.681184404,-0.684485644,-0.682598683,0.976819178,0.9825591,0.987779119,0.992302779,0.995894682,0.998238868,0.998913369,0.997355456,0.992821598,0.984333724,0.970621377,0.950001712,0.920185121,0.877863483,0.81799715,0.975058497,0.980540795,0.985463698,0.989645436,0.992845553,0.994744351,0.994919257,0.992813381,0.987701191,0.978643928,0.964447512,0.943566507,0.913947122,0.872658581,0.815168832,0.975069135,0.980413325,0.985103568,0.98890608,0.991500015,0.992440191,0.991107339,0.986633395,0.977798096,0.962872525,0.939403147,0.903860448,0.851186122,0.774375341,0.664955217,-0.584206718,-0.590542676,-0.597346409,-0.604645255,-0.612456021,-0.620773164,-0.62956404,-0.638747838,-0.648176314,-0.657613105,-0.666678315,-0.674816542,-0.681184405,-0.684485645,-0.682598683,0.094183793,0.110198421,0.127355638,0.145671075,0.165130387,0.185684011,0.207228521,0.229601549,0.252566378,0.275815814,0.298966089,0.321590774,0.343240191,0.36347258,0.381913437
0.965840159,0.972900601,0.979600625,0.985789084,0.991260605,0.995733325,0.998822491,1,0.998542131,0.993451262,0.983341402,0.966222547,0.939116284,0.89732358,0.833229667,0.963757474,0.970509121,0.976851824,0.982627204,0.987622453,0.991549032,0.994018206,0.994504279,0.992299439,0.986448241,0.975657541,0.958124016,0.931227176,0.890912957,0.83058157,0.963276295,0.969766798,0.975722489,0.980925182,0.985072922,0.987743528,0.988347953,0.9860598,0.979722045,0.96771266,0.947765939,0.916696536,0.870043174,0.80170511,0.704126843,-0.604467696,-0.611163166,-0.61832897,-0.625993212,-0.634173535,-0.642865487,-0.652037325,-0.661609128,-0.671433016,-0.681272173,-0.690744752,-0.699291036,-0.706059444,-0.709738671,-0.708178526,0.965639818,0.972633403,0.979241542,0.985303454,0.990600951,0.994835915,0.997604692,0.99836114,0.996374138,0.990671358,0.97997314,0.962569469,0.936111852,0.89718567,0.840561834,0.963551404,0.970234662,0.976483682,0.982130511,0.986949616,0.990636328,0.992782949,0.992844979,0.990104292,0.983622044,0.972188585,0.95422519,0.927615533,0.889326656,0.83466082,0.963731183,0.970313072,0.976375326,0.981700481,0.985985815,0.988805146,0.989558891,0.987396784,0.981111178,0.968976058,0.948518176,0.916153235,0.86670083,0.792920599,0.685925732,-0.604467696,-0.611163164,-0.618328967,-0.625993208,-0.634173535,-0.642865487,-0.652037326,-0.661609126,-0.671433015,-0.681272172,-0.690744752,-0.699291036,-0.706059445,-0.709738672,-0.708178526,0.091813482,0.107562293,0.124443863,0.142474837,0.161642342,0.18189885,0.203143623,0.225217647,0.247888176,0.270852306,0.293730441,0.316099331,0.337510533,0.357520351,0.375748398
0.951094225,0.959471759,0.967644441,0.975481478,0.982800615,0.989345334,0.994758856,0.998542131,1,0.998161714,0.991658852,0.978507933,0.955709817,0.918492073,0.859048211,0.948610749,0.956614091,0.964352212,0.971684577,0.978418354,0.984286348,0.988922705,0.991824238,0.992303286,0.989420458,0.981886545,0.967888268,0.944766894,0.908383727,0.851962339,0.948178456,0.955932126,0.963297949,0.970076395,0.975986344,0.980627657,0.983434321,0.983601165,0.979986947,0.970975122,0.954281555,0.926667158,0.883551684,0.818611573,0.723909905,-0.625602324,-0.632679602,-0.64022976,-0.648281843,-0.656854617,-0.665945182,-0.675523376,-0.685511192,-0.695762615,-0.706042497,-0.715970112,-0.724985677,-0.732235361,-0.736400906,-0.735314594,0.950838156,0.959137949,0.967205169,0.974898418,0.982021187,0.988298506,0.993351359,0.996657532,0.997506636,0.994941465,0.987682814,0.974003684,0.951506198,0.916676786,0.86409905,0.948350207,0.95627486,0.9639066,0.971094514,0.977631863,0.98323356,0.98751215,0.989941637,0.98981807,0.986209909,0.977899065,0.963280565,0.940181376,0.905470413,0.854285428,0.948738299,0.956606183,0.964106873,0.971043061,0.977134849,0.981980732,0.985007739,0.985391637,0.981947017,0.972961895,0.955954993,0.927299023,0.881699944,0.811680218,0.707913055,-0.625602324,-0.6326796,-0.640229756,-0.64828184,-0.656854617,-0.665945183,-0.675523377,-0.68551119,-0.695762614,-0.706042496,-0.715970112,-0.724985677,-0.732235362,-0.736400908,-0.735314595,0.088406854,0.103781051,0.120270655,0.137893232,0.156637505,0.176458359,0.197258517,0.218883513,0.241106297,0.263630466,0.286083258,0.30804742,0.329078387,0.348732543,0.366624409
0.931759181,0.941497934,0.951208353,0.960784661,0.970073495,0.978850767,0.986796439,0.993451262,0.998161714,1,0.997634376,0.989111377,0.971438971,0.939802486,0.886231435,0.928782522,0.938065916,0.947245771,0.956203398,0.964770866,0.972708333,0.979680184,0.985214638,0.988654798,0.989090093,0.985249868,0.975328348,0.956648594,0.92500973,0.873481081,0.928400035,0.937444753,0.946266588,0.954688781,0.962456143,0.969196845,0.974375623,0.977217882,0.976609257,0.97095174,0.957956917,0.934346938,0.895435387,0.834680899,0.743750448,-0.647071994,-0.65454952,-0.662502607,-0.670961524,-0.679946597,-0.689457182,-0.699465716,-0.709897649,-0.720611071,-0.731375709,-0.741816623,-0.751380476,-0.759220355,-0.764023607,-0.763622405,0.931423894,0.941068931,0.950653996,0.960061396,0.96912159,0.977589185,0.985117611,0.991217926,0.995211455,0.996169001,0.99282605,0.983454726,0.965624803,0.935740524,0.888210968,0.928444394,0.937633866,0.946688557,0.955478289,0.963819626,0.97145249,0.978016219,0.983011049,0.985756107,0.98533736,0.980539063,0.96974171,0.950727287,0.920277883,0.873376804,0.929089876,0.938277037,0.947268722,0.955892243,0.963896082,0.970910291,0.976397066,0.979568712,0.979274772,0.973832631,0.960770308,0.936436751,0.895442014,0.830079856,0.730564869,-0.647071994,-0.654549519,-0.662502604,-0.67096152,-0.679946596,-0.689457183,-0.699465717,-0.709897647,-0.72061107,-0.731375709,-0.741816624,-0.751380476,-0.759220356,-0.764023608,-0.763622405,0.083681809,0.098542494,0.114491417,0.131546904,0.149699383,0.16890657,0.189075562,0.21005788,0.231634273,0.253517542,0.275345049,0.296708994,0.317171942,0.336292784,0.353681836
