2.286863e+01
2.059788e+01
1.842374e+01
1.645513e+01
1.468569e+01
1.312290e+01
1.163844e+01
1.034087e+01
9.129657e+00
8.083060e+00
7.177943e+00
6.241795e+00
5.506980e+00
4.805826e+00
4.218015e+00
3.673447e+00
3.190729e+00
2.769208e+00
2.404747e+00
2.081310e+00
1.797709e+00
1.553000e+00
1.340594e+00
1.162827e+00
1.010152e+00
9.003932e-01
8.085811e-01
7.410353e-01
6.923632e-01
6.612448e-01
6.385308e-01
6.247228e-01
6.075347e-01
5.828478e-01
5.535762e-01
5.086550e-01
4.491276e-01
3.809332e-01
3.044074e-01
2.325766e-01
1.654914e-01
1.103220e-01
6.627165e-02
3.721842e-02
1.752903e-02
